ID,sample,int_date,lang,version,form,llitext1,q1,eminuse,intmob,intfreq,device1a,smart1,snsint2,acct1a,acct1b,acct1c,acct1d,acct2,acct3a,acct3b,acct3c,acct3d,acct3e,acct3f,acct3g,secur1,secur2a,secur2b,secur2c,secur2d,secur2e,secur2f,secur2g,habits1a,habits1b,habits1c,habits1d,habits1e,habits1f,habits2,habits3,habits4a,habits4b,habits4c,habits5,habits6,habits7,habits8,habits9,habits10,habits11,habits12,wifi1,wifi2a,wifi2b,wifi2c,wifi2d,policy1,policy2a,policy2b,policy3,policy4,policy5,policy6a,policy6b,policy6c,policy6d,policy6e,sex,age,educ2,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,marital,par,emplnw3,party,partyln,ideo,inc,hh1,hh3,ql1a,qc1,habits1fos,habits9os,raceos,usr,cregion,state,density,race3m1orig,race3m2orig,race3m3orig,race3m4orig,origraceos,i_usernw2,SmartPhone,racecmb,racethn,racethn2,racethn3,hhcell,genage2016,child,partysum,partyideo,habits1cnt,iphoneuse,hphoneuse,recage,receduc,adults,ll,cp,weight,standwt
201524,2,42016,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,1,3,3,1,2,2,2,3,3,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,4,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,3,2,2,36,8,2,1, , , , ,1,1,3,2, ,5,9,4,2, ,2, , , ,U,1,36,5,1, , , , ,1,1,1,1,1,1,1,2,2,2,5,3,3,3,3,3,2,0,1,3.823529412,1.335138799
201525,2,42016,1,1,2, ,2,1,1,2, ,1,1,2,2,2,2,1,2,2,2,3,2,5,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,4,3,2,2,2, , , , ,2,2,2,2,2,3,3,3,2,2,2,2,48,2,2,1, , , , ,1,2,1,4,1,3,7,2,2, ,2, , , ,S,3,21,2,1, , , , ,1,1,1,1,1,1,1,2,0,1,9,3,3,3,4,1,2,0,1,4.029411765,1.407030888
201530,2,42016,1,1,1, ,1,1,1,2, ,1,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1, ,1,1,3,2,2,1,2,2, ,1,1,3,3,2,2,2,3,3,2,3,3,1,40,3,2,1, , , , ,1,1,1,1, ,2,7,3,2, ,2, , , ,S,4,49,4,1, , , , ,1,1,1,1,1,1,1,2,1,1,1,1,3,3,3,1,2,0,1,4.823529412,1.684328947
201534,2,42016,1,1,2, ,2,2,2, , ,1, , , , , , ,4,8, , ,4,4,4,2,2,2,2, , ,2,2, , , , , , , , , , , , , , ,1,4,3,2,2, , , , , ,1,1,1,3,4,2,3,1,1,1,2,1,72,6,2,1, , , , ,3,2,3,3,1,3,99,1, , ,2, , , ,S,4,16,3,4, , , ,ITALIAN,0,1,1,1,1,1,1,5,0,1,3, ,3,3,6,3,1,0,1,1.382352941,0.482704027
201539,2,42916,1,1,1, ,2,1,1,1, ,8,1,2,2,2,2,1,3,4,4,3,4,3,4,3,2,2,1,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,1,2,2, , , , , ,1,2,2,2,1,8,2,1,2,2,2,3,3,3,3,3,2,99,3,1,7, , , ,1,2,1,3,4,8,8,1,3,1, ,1, , , ,U,2,19,2,7, , , , ,1,2,5,3,3,3,1,9,2,9,9,1,2,2,9,1,1,1,1,1.529411765,0.53405552
201540,2,42016,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2, , , , ,9,3,3,1,1,1,2,3,1,2,1,2,27,4,2,1, , , , ,6,2,1,2, ,5,3,1, , ,2, , , ,U,3,48,4,1, , , , ,1,1,1,1,1,1,1,1,0,2,5,2,3,3,2,2,1,0,1,5.264705882,1.838383423
201544,2,42016,1,1,1, ,1,1,2,2, ,2,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2, ,2,2,2,2,2,1, , , , , , ,2, , , , ,2,2,2,1,1,1,3,3,2,3,3,2,57,3,2,1, , , , ,6,2,1,3,9,4,3,1, , ,2, , , ,R,2,38,1,1, , , , ,1,2,1,1,1,1,1,3,0,9,3,1,3,3,5,1,1,0,1,2.882352941,1.006489249
201548,2,42016,1,1,2, ,1,1,1,2, ,1,1,1,2,1,1,1,4,4,4,4,4,4,2,3,1,2,2,2,2,1,2,1,2,1,2,1,2,3,2,1,2,1,1,1,1,1,5,1,3,1,1,2,2,1,1,1,2,2,4,3,2,2,3,3,3,1,1,28,4,2,1, , , , ,6,2,3,2, ,5,2,2,2, ,2, ,A PIN CODE AND THUMBPRINT, ,U,3,48,3,1, , , , ,1,1,1,1,1,1,1,1,0,2,5,3,3,3,2,2,2,0,1,4.176470588,1.458382381
201552,2,42016,1,1,1, ,2,2,2, , ,2, , , , , , ,2,2, , ,2,1,1,3,2,2,1, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,1,2,3,3,2,3,2,2,73,3,2,1, , , , ,5,2,3,3,1,1,3,1, , ,2, , , ,S,4,49,4,1, , , , ,0,2,1,1,1,1,1,5,0,1,3, ,3,3,6,1,1,0,1,3.264705882,1.140003128
201553,2,42016,2,1,1, ,2,1,1,2, ,1,1,2,2,2,2,2,1,1,2,3,2,5,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,2,2,2,2, ,1,1,1,1,2,2,1,2,1,2,2,1,2,2,3,3,2,3,3,2,41,1,1,7, , , ,3,2,1,3,2, ,4,1,3,2, ,2, , , ,S,3,48,3,7, , , , ,1,1,5,3,4,3,1,2,1,2,5,1,3,3,3,1,2,0,1,4.941176471,1.72541014
201564,2,42016,1,1,2, ,2,1,1,1, ,1,2,1,1,1,1,1,1,2,2, ,1,3,4,2,2,2,1,1, ,2,2,9,9,9,9,9,9, ,9,9,1,9,9,1, ,2, ,2,2,2,2, , , , ,8,3,3,2,8,3,3,3,3,3,3,2,57,8,2,1, , , , ,1,2,1,1, ,2,99,4,4, ,2, , , ,U,4,4,3,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,0,3,3,5,3,3,0,1,1.205882353,0.421082237
201566,2,42016,1,1,2, ,1,1,1,2, ,1,1,1,2,1,1,1,2,2,2,4,2,1,3,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,3,2,2,1,2,2,1,1,1,2,2,2,2,2,1,3,2,3,1,2,30,6,2,1, , , , ,3,2,1,3,8,3,7,1, , ,2, , , ,U,3,48,4,1, , , , ,1,1,1,1,1,1,1,1,0,9,3,2,3,3,2,3,1,0,1,2.882352941,1.006489249
201585,2,42016,1,1,2, ,2,1,1,1, ,1,2,1,8,2,2,1,2,3,2, ,2,1,2,2,2,2,2,2, ,2,2,2,1,2,1,2,2,4,2,1,2,1,2,2, ,1,2,1,2,2,2, , , , ,2,2,3,3,1,1,3,2,3,2,3,2,18,2,1,7, , , ,1,6,2,3,2, ,4,9,2,2, ,2, , , ,U,4,6,5,4, , , ,LATINA,1,1,5,3,3,3,1,1,0,2,5,2,3,3,1,1,2,0,1,5.911764706,2.064329989
201587,2,42116,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,2,2,2,3,3,3,3,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,4,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,19,6,2,1, , , , ,6,2,1,3,2,4,6,1, , ,2, , , ,U,4,53,4,4, , , ,LEBENESE,1,1,1,1,1,1,1,1,0,2,3,2,3,3,1,3,1,0,1,2.676470588,0.934597159
201589,2,42016,1,1,2, ,2,1,1,2, ,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,3,2,1,2,2,1,8,1,2,2,2,2,3,3,3,1,3,1,2,27,6,2,1, , , , ,1,1,2,1, ,2,5,5,2, ,2, , , ,S,4,53,1,1, , , , ,1,1,1,1,1,1,1,1,3,1,1,3,3,3,2,3,2,0,1,2.205882353,0.770272384
201597,2,42016,1,1,1, ,2,1,1,1, ,2,2,2,2,2,2,1,2,2,2, ,3,3,3,3,2,2,2,2, ,2,2,1,2,2,2,2,2, ,1,2,2,2,2,2, , , , , , ,1,2,2, ,1,1,3,2,2,3,3,3,3,3,2,3,1,23,3,2,1, , , , ,6,2,3,4,9,3,2,1, , ,2, , , ,R,4,6,2,1, , , , ,1,2,1,1,1,1,1,1,0,9,9,1,3,3,1,1,1,0,1,3.529411765,1.232435815
201599,2,42116,1,1,1, ,1,1,1,2, ,1,1,1,1,1,1,1,4,1,4,4,4,4,4,2,1,1,1,2,2,1,2,1,2,2,2,2,2, ,2,1,1,2,1,1,2,1,4,3,1,1,2, , , , ,1,2,2,3,3,3,1,1,1,3,1,2,52,8,2,1, , , , ,1,1,2,2, ,4,99,4,2, ,1, , , ,S,4,53,4,1, , , , ,1,1,1,1,1,1,1,3,2,2,5,1,2,2,4,3,2,1,1,2.147058824,0.749731787
201600,2,42016,1,1,1, ,2,1,1,2, ,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2, ,2,3,2,2, , , , ,1,1,1,3,2,3,1,1,1,1,2,2,39,6,2,1, , , , ,1,1,1,4,8,3,8,4,2, ,1, , , ,S,4,49,4,1, , , , ,1,1,1,1,1,1,1,2,2,9,9,1,2,2,3,3,2,1,1,2.441176471,0.852434772
201611,2,42016,1,1,2, ,1,1,1,2, ,1,2,1,1,1,1,2,2,2,3, ,2,2,2,3,2,2,2,1, ,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1, ,2, ,1,1,2,1,1,2, ,1,2,3,3,2,1,2,2,3,1,3,2,2,46,4,2,1, , , , ,6,2,1,2, ,4,4,1, , ,2, , , ,U,3,40,4,1, , , , ,1,1,1,1,1,1,1,2,0,2,5,3,3,3,4,2,1,0,1,3.882352941,1.355679396
201619,2,42016,1,1,2, ,2,1,1,3, ,1,1,2,2,2,2,1,2,2,2,2,3,3,5,2,1,1,1,2,2,2,2,2,1,2,2,2,2, ,2,1,1,2,2,2,1,1,2,3,1,2,2, , , , ,1,2,2,3,2,2,3,2,1,3,1,2,57,6,2,1, , , , ,1,2,3,4,2,3,98,3,3, ,1, , , ,S,2,18,4,1, , , , ,1,1,1,1,1,1,1,3,0,2,9,1,2,2,5,3,3,1,1,1.470588235,0.513514923
201628,2,42916,1,1,1, ,2,2,1,2, ,1,2,2,2,1,2,1,3,2,4, ,4,4,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, ,2, ,4,3,2,1,2,2, ,2,8,2,2,3,2,2,3,3,3,3,3,2,75,4,2,1, , , , ,5,2,3,3,1,3,9,1, , ,1, , , ,R,2,20,1,1, , , , ,1,1,1,1,1,1,1,5,0,1,3,1,2,2,6,2,1,1,1,1.176470588,0.410811938
201634,2,42016,1,1,1, ,2,2,2, , ,2, , , , , , ,2,2, , ,2,3,3,2,2,1,1, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,3,3,3,3,3,2,99,3,2,2, , , , ,3,2,2,2, ,1,3,3,3, ,1, , , ,U,3,48,5,2, , , , ,0,2,2,2,2,2,1,9,0,2,4, ,2,2,9,1,3,1,1,4.411764706,1.540544768
201638,2,42016,1,1,2, ,1,1,1,3, ,1,2,2,2,2,2,1,3,3,2, ,2,2,3,2,2,2,2,2, ,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2, ,2, ,2,1,2,1,2,2, ,1,1,2,2,2,2,1,3,3,2,3,2,1,60,3,2,1, , , , ,1,2,1,3,2,3,8,2,2, ,1, , , ,R,2,20,1,1, , , , ,1,1,1,1,1,1,1,3,0,2,3,2,2,2,5,1,2,1,1,2.735294118,0.955137756
201641,2,42016,1,1,2, ,1,1,1,2, ,1,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2, ,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1, ,2, ,3,1,2,1,2,1, ,1,2,3,2,2,2,2,2,2,1,3,2,1,42,4,1,7, , , ,3,6,1,1,2, ,3,3,2,1, ,1, , , ,U,2,27,5,7, , , , ,1,1,5,3,4,3,1,2,1,2,4,2,2,2,3,2,1,1,1,3.205882353,1.119462532
201646,2,42016,1,1,2, ,2,1,1,3, ,1,2,1,2,2,1,1,2,2,2, ,2,5,2,2,2,1,2,2, ,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2, ,2, ,3,3,2,2, , , , ,2,2,2,1,2,2,2,3,2,3,3,2,30,3,1,1, , , ,1,1,1,2,2, ,3,3,6,2, ,2, , , ,U,3,48,4,1, , , , ,1,1,1,3,3,3,1,1,4,2,4,2,3,3,2,1,2,0,1,5.558823529,1.941086408
201652,2,42016,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,4,2,2,2,1,2,2,8,1,1,2,2,2,2,2,1,2,1,3,1,1,62,6,2,1,6, , , ,1,2,1,3,1,3,9,2,2, ,1, , , ,S,4,6,4,1,6, , , ,1,1,4,4,5,5,1,4,0,1,3,2,2,2,5,3,2,1,1,1.794117647,0.626488206
201669,2,42016,1,1,1, ,2,1,1,1, ,1,2,1,1,1,1,1,4,2,2, ,3,3,3,2,1,1,1,1, ,1,1,2,2,2,1,2,2, ,1,2,2,2,2,2, ,1,4,3,2,2,1,2,2, ,2,1,1,1,2,3,2,1,1,1,3,1,1,48,6,2,1, , , , ,1,1,1,3,1,1,8,4,2, ,2, , , ,S,4,6,5,1, , , , ,1,1,1,1,1,1,1,2,2,1,3,1,3,3,4,3,2,0,1,2.029411765,0.708650593
201675,2,42016,1,1,2, ,2,1,1,1, ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,3,1,2,37,8,2,1, , , , ,6,2,1,2, ,5,7,1, , ,2, , , ,U,3,48,4,1, , , , ,1,1,1,1,1,1,1,2,0,2,5,2,3,3,3,3,1,0,1,2.823529412,0.985948652
201683,2,42016,1,1,2, ,2,2,2, , ,2, , , , , , ,8,5, , ,2,5,8,3,2,1,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,8,8,3,3,8,8,3,2,2,3,3,2,90,2,2,1, , , , ,5,2,3,2, ,3,1,2,2, ,1, , , ,U,4,53,2,1, , , , ,0,2,1,1,1,1,1,6,0,2,4, ,2,2,6,1,2,1,1,2.470588235,0.86270507
201686,2,42216,1,1,1, ,1,1,1,1, ,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,1,1,1,1,2,8,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,4,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,3,2,3,3,1,41,8,2,1, , , , ,1,1,1,1, ,2,9,4,2, ,1, , , ,S,3,48,5,1, , , , ,1,1,1,1,1,1,1,2,2,1,1,3,2,2,3,3,2,1,1,2.264705882,0.790812981
201695,2,42016,1,1,2, ,2,1,1,3, ,1,2,1,2,1,2,1,3,1,3, ,4,2,3,3,1,1,1,1, ,2,2,1,2,2,2,2,2, ,1,2,2,2,1,2, ,1,4,3,1,2,2, , , , ,2,1,1,1,1,2,2,3,2,3,2,1,36,1,2,1, , , , ,1,1,1,3,1,4,99,3,2, ,1, , , ,S,4,53,2,1, , , , ,1,1,1,1,1,1,1,2,1,1,3,1,2,2,3,1,2,1,1,3.647058824,1.273517008
201703,2,42116,1,1,1, ,1,1,1,1, ,1,1,1,1,1,1,1,2,3,3,3,3,2,3,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2, , , , ,2,2,2,1,1,2,3,3,1,3,1,2,32,4,2,1, , , , ,1,1,3,1, ,2,8,5,2, ,1,KEEPING THEM IN A FIREPROOF SAFE, , ,S,4,6,2,1, , , , ,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,1,1,3.911764706,1.365949694
201707,2,43016,1,1,2, ,1,1,1,4, ,8,2,2,1,1,1,1,1,1,1, ,1,1,1,1,2,2,2,2, ,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1, , , , , , ,2, , , , ,2,3,3,1,1,2,2,3,1,3,3,2,44,5,2,1, , , , ,1,1,3,1, ,2,6,6,4, ,1, , , ,U,3,12,3,1, , , , ,1,2,1,1,1,1,1,2,2,1,1,3,2,2,3,2,3,1,1,4.176470588,1.458382381
201711,2,42116,1,1,1, ,2,1,1,1, ,1,1,1,1,1,1,1,2,4,2,4,2,1,3,1,1,1,1,2,2,2,2,2,2,2,1,1,2,4,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,3,3,2,2,3,1,3,1,3,2,2,59,8,1,7, , , ,3,1,2,1,2, ,5,9,2,2, ,2, , , ,S,3,12,4,7, , , , ,1,1,5,3,4,3,1,3,0,2,5,2,3,3,5,3,2,0,1,1.088235294,0.380001043
201713,2,42116,1,1,2, ,2,1,1,1, ,1,1,1,1,2,1,1,3,4,3,4,2,2,2,2,1,1,1,1,1,2,8,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2, , , , ,2,2,2,3,2,2,1,2,1,3,2,1,44,5,2,1, , , , ,1,1,3,3,1,3,7,4,2, ,1, , , ,S,3,13,1,1, , , , ,1,1,1,1,1,1,1,2,2,1,3,2,2,2,3,2,2,1,1,3.205882353,1.119462532
201714,2,43016,1,1,2, ,1,1,1,2, ,1,1,1,2,2,1,2,2,1,2,2,4,2,3,3,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,3,2,2,1,1,2,1,1,3,3,2,3,3,2,2,2,1,3,3,2,39,6,2,1, , , , ,1,1,1,3,1,3,7,3,2, ,1, , , ,R,3,21,1,1, , , , ,1,1,1,1,1,1,1,2,1,1,3,3,2,2,3,3,2,1,1,1.970588235,0.688109996
201715,2,42116,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,1,1,4,2,1,1,1,2,2,2,1,2,1,2,4,4,2,1,1,1,3,3,2,42,8,1,2, , , ,1,2,1,1,3,1,2,8,3,2, ,1, , , ,S,3,13,4,2, , , , ,1,1,2,3,3,3,1,2,1,1,3,3,2,2,3,3,2,1,1,2.470588235,0.86270507
201721,2,42116,1,1,1, ,2,1,1,2, ,1,1,2,1,2,2,1,4,4,4,4,2,4,4,3,2,1,2,2,1,2,2,1,2,2,2,2,2, ,1,2,1,2,2,2,2,2, ,2,1,1,1,2,2,1,1,2,2,3,2,2,2,3,3,3,3,3,2,24,4,2,1, , , , ,6,2,1,3,1,3,4,4,4, ,1, , , ,S,3,24,2,1, , , , ,1,1,1,1,1,1,1,1,0,1,3,1,2,2,1,2,3,1,1,4.323529412,1.509733873
201730,2,50116,1,1,1, ,2,1,2,3, ,1,1,2,2,2,1,2,2,2,3,4,4,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,1,2,2,2,2,2,2,2, ,4,2,2,2, , , , ,2,4,3,2,1,1,3,3,2,3,3,1,64,3,2,2, , , , ,1,2,2,2, ,4,2,2,2, ,1, , , ,S,2,39,5,2, , , , ,1,1,2,2,2,2,1,4,0,2,5,1,2,2,5,1,2,1,1,3.735294118,1.304327904
201739,2,42116,1,1,2, ,2,1,1,1, ,1,1,1,2,2,1,1,4,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2, ,9,2,2,2,2,2,2,2, ,3,3,2,1,2,2,1,2,1,3,3,2,1,2,2,3,2,3,1,1,43,5,1,1, , , ,1,4,2,2,3,2,3,99,3,3, ,2, , , ,S,3,12,4,1, , , , ,1,1,1,3,3,3,1,2,0,2,3,1,3,3,3,2,3,0,1,5.352941176,1.869194319
201763,2,50116,2,1,2, ,2,2,2, , ,2, , , , , , ,4,4, , ,4,4,4,3,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,8,8,8,1,1,1,3,3,3,3,3,1,43,1,1,8, , , ,3,4,1,2,3,1,2,1,2,1, ,2, , , ,R,1,42,2,8, , , , ,0,2,9,3,4,3,1,2,1,1,3, ,3,3,3,1,1,0,1,4.352941176,1.520004171
201785,2,42116,1,1,1, ,3,1,1,4, ,1,1,1,2,1,1,2,4,4,4,4,4,4,4,3,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,9,1,1,2,2, , , , ,3,3,3,9,2,2,9,3,9,8,8,1,50,6,2,1, , , , ,9,9,9,2, ,3,8,99,99, ,9, , , ,S,1,42,4,1, , , , ,1,1,1,1,1,1,1,2,99,2,4,2,3,3,4,3,2,0,1,2.235294118,0.780542683
201786,2,42116,1,1,1, ,1,1,1,2, ,1,2,1,1,1,1,1,3,2,2, ,2,2,3,2,2,1,1,2, ,2,2,1,1,2,1,1,2,4,1,1,1,2,2,2, ,1,1,3,3,1,1,1,1, ,1,1,2,2,3,3,2,1,3,2,3,2,1,64,8,2,1, , , , ,1,2,3,3,2,5,9,2,2, ,1, , , ,S,1,34,5,1, , , , ,1,1,1,1,1,1,1,4,0,2,3,4,2,2,5,3,2,1,1,1.558823529,0.544325818
201793,2,50216,2,1,1, ,2,1,1,2, ,8,2,2,2,2,2,2,2,2,1, ,1,5,2,3,2,2,2,2, ,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2, , , , , , ,2, , , , ,2,4,4,1,1,1,3,3,3,3,3,2,75,6,1,1, , , ,3,1,2,3,2, ,2,2,2,2, ,1, , , ,U,3,48,4,1, , , , ,1,2,1,3,4,3,1,5,0,2,4,3,2,2,6,3,2,1,1,1,0.349190147
201797,2,50216,1,1,2, ,1,1,2,5, ,2,2,2,8,2,2,1,1,8,1, ,1,5,2,3,2,2,2,2, ,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , ,2, , , , ,2,1,2,2,2,2,3,2,1,3,3,1,68,6,2,1, , , , ,1,2,3,3,1,2,5,2,2, ,2, , , ,S,3,21,2,1, , , , ,1,2,1,1,1,1,1,4,0,1,3,2,3,3,6,3,2,0,1,1.294117647,0.451893132
201798,2,42116,1,1,2, ,2,1,1,1, ,1,1,1,2,1,1,1,3,2,3,4,4,2,2,3,2,2,1,1,2,1,2,1,2,1,1,1,2,5,1,1,2,1,2,2,2,1,3,1,2,2,2, , , , ,1,2,2,2,3,3,3,2,3,3,3,2,23,5,2,2, , , , ,6,2,2,2, ,5,5,1, , ,2, , , ,S,3,12,3,2, , , , ,1,1,2,2,2,2,1,1,0,2,5,4,3,3,1,2,1,0,1,5.558823529,1.941086408
201804,2,42116,1,1,1, ,1,1,1,2, ,1,1,2,2,2,2,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2, ,3,1,2,2, , , , ,1,2,3,2,2,2,3,2,1,3,3,2,65,3,2,1, , , , ,1,1,3,2, ,5,1,4,2, ,2, , , ,S,3,5,2,1, , , , ,1,1,1,1,1,1,1,4,2,2,5,1,3,3,6,1,2,0,1,2.823529412,0.985948652
201805,2,42116,1,1,2, ,2,1,2,3, ,2,1,2,2,2,1,1,1,2,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,2,1,2,1,2,1, , , , , ,2, , , , ,1,2,1,2,2,2,3,2,3,3,1,2,73,5,2,1, , , , ,1,2,3,2, ,8,6,2,2, ,1, , , ,S,1,36,4,1, , , , ,1,2,1,1,1,1,1,5,0,2,9,1,2,2,6,2,2,1,1,2.323529412,0.811353578
201806,2,42116,1,1,1, ,2,2,1,3, ,1,1,2,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,3,4,3,1,1,2,2,1,1,1,3,2,2,2,2,3,3,1,3,3,2,27,3,2,2, , , , ,6,2,3,3,2,3,5,2,2, ,2, , , ,S,3,12,4,2, , , , ,1,1,2,2,2,2,1,1,0,2,3,3,3,3,2,1,2,0,1,5.911764706,2.064329989
201813,2,42116,1,1,1, ,2,1,1,3, ,2,2,2,1,1,2,2,1,5,1, ,2,2,2,3,2,1,1,2, ,1,2,1,1,2,1,2,2,4,1,1,2,1,2,2, , , , , , ,1,2,1, ,1,1,2,2,2,2,2,2,2,2,3,2,1,63,8,2,1, , , , ,1,2,1,3,2,4,6,2,2, ,2, , , ,S,1,23,2,1, , , , ,1,2,1,1,1,1,1,4,0,2,3,3,3,3,5,3,2,0,1,1.352941176,0.472433729
201818,2,42116,1,1,1, ,2,1,1,4, ,8,2,2,1,2,2,1,3,4,4, ,4,2,4,2,2,2,2,8, ,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2, , , , , , ,2, , , , ,1,4,4,3,2,2,3,2,2,3,2,2,66,4,2,1, , , , ,3,2,3,3,2,1,99,1, , ,2, , , ,S,3,48,1,1, , , , ,1,2,1,1,1,1,1,4,0,2,3,2,3,3,6,2,1,0,1,1.676470588,0.585407012
201835,2,42116,1,1,1, ,2,1,1,2, ,8,1,2,8,1,2,2,1,2,5,2,3,2,8,2,2,1,2,1,1,1,1,1,2,8,8,2,1,6,2,1,2,1,2,2,2, , , , , ,2, , , , ,2,2,2,2,2,2,3,3,3,3,3,2,46,3,1,7, , , ,1,1,1,3,2, ,1,1,2,1, ,2,TEXT THEM TO MY DAUGHETR, , ,S,3,48,5,7, , , , ,1,2,5,3,3,3,1,2,1,2,4,2,3,3,4,1,1,0,1,4.882352941,1.704869544
201836,2,42416,1,1,1, ,2,1,1,1, ,1,1,2,1,2,2,1,4,4,2,4,5,4,5,2,2,2,2,2,1,2,2,1,2,2,2,2,2, ,1,2,2,2,2,2,2,1,3,4,3,2,2, , , , ,1,2,1,4,2,4,3,3,1,3,3,2,41,5,2,1, , , , ,2,1,1,2, ,4,5,2,1, ,1, , , ,S,2,29,4,1, , , , ,1,1,1,1,1,1,1,2,1,2,5,1,2,2,3,2,1,1,1,3.088235294,1.078381338
201841,2,42116,1,1,1, ,1,1,1,2, ,1,1,1,2,1,1,1,2,1,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,4,3,2,2,1,2,2,2,1,1,2,1,2,2,3,2,1,1,3,2,1,57,6,2,1, , , , ,1,2,1,3,2,3,9,2,2, ,1, , , ,S,4,6,5,1, , , , ,1,1,1,1,1,1,1,3,0,2,3,2,2,2,5,3,2,1,1,1.264705882,0.441622834
201851,2,42116,1,1,2, ,1,1,2,2, ,2,2,1,2,2,1,2,1,1,1, ,3,1,2,1,2,2,2,2, ,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1, , , , , , ,2, , , , ,2,2,2,2,1,2,3,3,2,2,2,2,68,4,2,3, , , , ,3,2,2,3,2,3,4,2,2, ,1, , , ,U,4,35,1,3, , , , ,1,2,3,4,5,4,1,4,0,2,3,2,2,2,6,2,2,1,1,2.911764706,1.016759547
